Time(s),smooth_qw,smooth_qx,smooth_qy,smooth_qz,ax,ay,az,gx,gy,gz,mx,my,mz,lx,ly,lz
0.000757,0.9295196602288416,0.25090534170009704,-0.0026135973093760105,-0.2702459617894795,-9.6484,2.0469,1.1562,0.0391,0.0,0.0156,6.5,-36.1875,-11.5,-0.0977,-0.0391,0.1953
0.000926,0.7828210733062133,0.4233641011533982,-0.004410042720347897,-0.4559984172839726,-9.6133,2.0742,1.1289,0.0391,-0.0293,0.0098,6.4375,-37.25,-11.0,-0.0977,-0.0391,0.1953
0.001062,0.6307100708680453,0.5279872286581283,-0.005499866965188836,-0.5686862442005256,-9.5898,2.1328,1.1367,0.0391,-0.0293,0.0098,6.875,-37.25,-11.0625,-0.0977,-0.0391,0.1953
0.001175,0.5028244404145338,0.5881123767447554,-0.006126170591091201,-0.6334460391188302,-9.5898,2.1602,1.168,0.0391,-0.0293,0.0098,6.875,-37.25,-11.0625,-0.0977,-0.0391,0.1953
0.001276,0.4045293518350833,0.6220968994055274,-0.006724942824009409,-0.6703030854754664,-9.5742,2.1602,1.1953,0.0391,-0.0293,0.0098,6.875,-37.25,-11.0625,-0.0977,-0.0391,0.1953
0.001389,0.33223749452462226,0.6414685142920487,-0.007128027392873819,-0.6914373316718153,-9.5742,2.125,1.1367,0.0391,-0.0293,0.0098,6.875,-37.25,-11.0625,-0.0977,-0.0391,0.1953
0.001496,0.2801982698307023,0.6527055268514058,-0.007445714510450746,-0.7038529577524972,-9.5312,2.0938,1.1289,0.0508,-0.0469,0.0078,6.875,-37.25,-11.0625,-0.0977,-0.0391,0.1953
0.001595,0.24320845521987652,0.6594217285056856,-0.007655209540824261,-0.7113044559476773,-9.5469,2.0742,1.0898,0.0664,-0.0469,0.0156,6.875,-37.25,-11.0625,-0.0977,-0.0391,0.1953
0.001709,0.2169601166698367,0.6634584827713513,-0.00806549424143561,-0.7160210173004622,-9.5547,2.0938,1.0898,0.0664,-0.0469,0.0156,6.875,-37.25,-11.0625,-0.0977,-0.0391,0.1953
0.001820,0.19839330337613065,0.665963581714455,-0.008499325570995312,-0.7190690971460248,-9.6602,2.125,1.0508,0.0664,-0.0469,0.0156,6.875,-37.25,-11.0625,-0.0977,-0.0391,0.1953
0.001940,0.18535143699233378,0.6675746161745009,-0.008801243244624614,-0.7210488990087244,-9.5703,2.1328,1.082,0.1152,-0.0527,0.043,6.875,-37.25,-11.0625,-0.0977,-0.0391,0.1953
0.002026,0.176201821894993,0.6686322482264284,-0.00901167916594328,-0.7223590687678582,-9.5,2.0938,1.1016,0.123,-0.0566,0.0508,6.875,-37.25,-11.0625,-0.0977,-0.0391,0.1953
0.002110,0.16978776736276419,0.6693381666956235,-0.009158525603228015,-0.723239002036868,-9.5352,2.0742,1.0898,0.123,-0.0566,0.0508,5.3125,-36.5625,-11.0625,-0.0977,-0.0391,0.1953
0.002195,0.16529358394048208,0.6698154160610439,-0.009261088202666698,-0.7238367024131782,-9.4219,2.1133,1.0117,0.123,-0.0566,0.0508,5.3125,-36.5625,-11.0625,0.0938,-0.1016,-0.0586
0.002260,0.16182120272077047,0.6699843658160594,-0.01026312286781973,-0.7244511827729017,-9.375,2.125,1.043,0.123,-0.0566,0.0508,5.3125,-36.5625,-11.0625,0.0938,-0.1016,-0.0586
0.002325,0.15938917305421935,0.6700972649087609,-0.010964483950051979,-0.72487552529148,-9.3789,2.1055,1.1016,0.0996,-0.0488,0.041,5.3125,-36.5625,-11.0625,0.0938,-0.1016,-0.0586
0.002386,0.15768608681796834,0.6701736647574217,-0.011455405065318527,-0.7251697255018529,-9.418,2.0938,1.082,0.0996,-0.0488,0.041,5.3125,-38.0,-10.625,0.1445,-0.1094,-0.0352
0.002447,0.15649359760848777,0.6702258562260466,-0.011799035130738132,-0.7253742746497143,-9.4375,2.1445,1.0703,0.0996,-0.0488,0.041,5.3125,-38.0,-10.625,0.1445,-0.1094,-0.0352
0.002511,0.1556586905904683,0.6702617590363003,-0.012039569953343501,-0.7255167780090024,-9.4375,2.1445,1.0703,0.0996,-0.0488,0.041,5.3125,-38.0,-10.625,0.1172,-0.0508,-0.0469
0.002586,0.15507417211590843,0.670286581813546,-0.012207942120031939,-0.7256161971266023,-9.4531,2.2383,1.043,0.0996,-0.0488,0.041,5.3125,-38.0,-10.625,0.1172,-0.0508,-0.0469
0.002655,0.15466496601622964,0.6703038063398228,-0.012325802193564836,-0.7256856275921613,-9.4688,2.2773,1.043,0.0996,-0.0488,0.041,6.0625,-37.625,-11.0,0.1172,-0.0508,-0.0469
0.002720,0.15437849897831443,0.6703157893771005,-0.012408304492986364,-0.7257341493581287,-9.4609,2.3359,1.0234,-0.0273,-0.0215,-0.0898,6.0625,-37.625,-11.0,0.1172,-0.0508,-0.0469
0.002789,0.15357325962988638,0.6700936800103421,-0.012645674013932209,-0.7261059157351509,-9.5,2.3359,0.957,-0.0273,-0.0215,-0.0898,6.0625,-37.625,-11.0,0.1172,-0.0508,-0.0469
0.002866,0.1530095170534697,0.6699378494884023,-0.012811824048583468,-0.7263657637020532,-9.4883,2.3164,0.957,-0.0273,-0.0215,-0.0898,5.6875,-36.5625,-10.625,0.1172,-0.0508,-0.0469
0.002933,0.15243873855254297,0.6697556184686287,-0.01268844968394565,-0.726655933549594,-9.4492,2.3828,0.9453,-0.0273,-0.0215,-0.0898,5.6875,-36.5625,-10.625,0.1172,-0.0508,-0.0469
0.002999,0.15203914668835686,0.6696278723675069,-0.012602083014826961,-0.72685885694991,-9.4492,2.3828,0.9453,-0.0273,-0.0215,-0.0898,5.6875,-36.5625,-10.625,0.1016,0.25,-0.1719
0.003065,0.15175940836548268,0.6695383594142679,-0.012541623863065858,-0.7270008080575198,-9.4531,2.4961,0.918,-0.0273,-0.0215,-0.0898,5.6875,-36.5625,-10.625,0.1016,0.25,-0.1719
0.003128,0.15156357902500983,0.6694756556723854,-0.012499301078870833,-0.7271001275255692,-9.4727,2.4688,0.918,-0.0273,-0.0215,-0.0898,5.6875,-36.5625,-10.625,0.0586,0.3359,-0.1992
0.003207,0.1510050089854172,0.6692451911968006,-0.012259551646189297,-0.7274325155742671,-9.4961,2.582,0.918,-0.0273,-0.0215,-0.0898,5.6875,-36.5625,-10.625,0.0586,0.3359,-0.1992
0.003274,0.1510050089854172,0.6692451911968006,-0.012259551646189297,-0.7274325155742671,-9.543,2.543,0.9648,0.0254,-0.0215,-0.0039,5.6875,-36.5625,-10.625,0.0586,0.3359,-0.1992
0.003339,0.1510050089854172,0.6692451911968006,-0.012259551646189297,-0.7274325155742671,-9.5469,2.4883,1.0117,0.0254,-0.0215,-0.0039,5.3125,-37.25,-10.125,0.0586,0.3359,-0.1992
0.003402,0.1510050089854172,0.6692451911968006,-0.012259551646189297,-0.7274325155742671,-9.5469,2.4883,1.0117,0.0254,-0.0215,-0.0039,5.3125,-37.25,-10.125,-0.0273,0.3242,-0.0898
0.003467,0.1510050089854172,0.6692451911968006,-0.012259551646189297,-0.7274325155742671,-9.5273,2.4883,1.043,0.0254,-0.0215,-0.0039,5.3125,-37.25,-10.125,-0.0273,0.3242,-0.0898
0.003533,0.1510050089854172,0.6692451911968006,-0.012259551646189297,-0.7274325155742671,-9.5781,2.4688,1.1172,0.0254,-0.0215,-0.0039,5.3125,-37.25,-10.125,-0.0273,0.3242,-0.0898
0.003595,0.1510050089854172,0.6692451911968006,-0.012259551646189297,-0.7274325155742671,-9.5273,2.3516,1.1016,0.0254,-0.0215,-0.0039,6.0625,-38.625,-10.625,-0.0273,0.3242,-0.0898
0.003659,0.1510050089854172,0.6692451911968006,-0.012259551646189297,-0.7274325155742671,-9.5273,2.4102,1.1367,0.0254,-0.0215,-0.0039,6.0625,-38.625,-10.625,-0.0273,0.3242,-0.0898
0.003724,0.15070476492233786,0.6691772225676967,-0.012751792650765098,-0.7275488371308679,-9.4922,2.3047,1.1016,0.0918,0.0078,0.123,6.0625,-38.625,-10.625,-0.0273,0.3242,-0.0898
0.003792,0.15049456092847613,0.6691295045439754,-0.013096361499697194,-0.727630111110823,-9.5273,2.3438,1.1289,0.0918,0.0078,0.123,6.0625,-38.625,-10.625,0.0156,0.0078,0.0391
0.003874,0.15034740156610477,0.6690960332605611,-0.013337560294689911,-0.727686928976114,-9.543,2.3047,1.0312,0.0918,0.0078,0.123,6.0625,-38.625,-10.625,0.0156,0.0078,0.0391
0.003944,0.1502443816586312,0.6690725696609591,-0.013506400132285962,-0.7277266653509155,-9.5117,2.2461,1.1484,0.0547,0.0254,0.1465,6.0625,-38.625,-10.625,0.0156,0.0078,0.0391
0.004010,0.15017226346136361,0.6690561285888554,-0.013624588628619972,-0.7277544631737304,-9.5117,2.2109,1.1016,0.0547,0.0254,0.1465,6.0625,-38.625,-10.625,-0.0117,-0.1133,0.1016
0.004080,0.1501217785156603,0.6690446117003548,-0.013707321070264422,-0.7277739130520503,-9.5234,2.2461,1.2148,0.0547,0.0254,0.1465,6.0625,-38.625,-10.625,-0.0117,-0.1133,0.1016
0.004145,0.15008643788808984,0.6690365458715537,-0.013765234158945748,-0.7277875237862177,-9.5391,2.1797,1.3008,-0.002,0.0371,0.1465,6.0625,-38.625,-10.625,-0.0117,-0.1133,0.1016
0.004210,0.1500616988188305,0.6690308978145665,-0.013805773603374627,-0.727797049274215,-9.5898,2.125,1.3672,-0.002,0.0371,0.1465,5.3125,-37.25,-10.625,-0.0117,-0.1133,0.1016
0.004278,0.15004438112044405,0.6690269431965973,-0.013834151420372377,-0.7278037161389589,-9.6172,2.1328,1.3594,-0.002,0.0371,0.1465,4.5,-37.25,-9.3125,-0.0117,-0.1133,0.1016
0.004458,0.15003225853124733,0.6690241744781567,-0.013854016040468967,-0.7278083824767233,-9.5898,2.2461,1.3477,-0.002,0.0371,0.1465,4.5,-37.25,-9.3125,-0.0117,-0.1133,0.1016
0.004584,0.1500237726004335,0.6690222361325534,-0.013867921380278888,-0.7278116486918313,-9.5586,2.3047,1.3203,-0.002,0.0371,0.1465,4.5,-37.25,-10.5625,-0.0117,-0.1133,0.1016
0.004655,0.1500178323767063,0.6690208791684753,-0.013877655193150509,-0.727813934939401,-9.4453,2.2852,1.168,-0.002,0.0371,0.1465,4.5,-37.25,-10.5625,-0.0117,-0.1133,0.1016
0.004722,0.15001367417483216,0.6690199292314998,-0.013884468915147802,-0.7278155352660389,-9.3672,2.2578,1.1289,-0.002,0.0371,0.1465,4.875,-38.3125,-9.75,-0.0117,-0.1133,0.1016
0.004792,0.15292126557169292,0.6693813640633002,-0.016229307985102533,-0.7268289245366011,-9.3008,2.1719,1.1953,-0.002,0.0371,0.1465,4.875,-38.3125,-9.75,-0.0117,-0.1133,0.1016
0.004881,0.15528697019502483,0.6695759420354382,-0.017840755051991872,-0.7261099931788433,-9.3555,2.125,1.2344,-0.002,0.0371,0.1465,4.875,-38.3125,-9.75,-0.0117,-0.1133,0.1016
0.004950,0.15727420286543922,0.6696873121532737,-0.01890892814516811,-0.7255523285679436,-9.418,2.2188,1.2344,-0.002,0.0371,0.1465,4.875,-38.3125,-9.75,-0.0117,-0.1133,0.1016
0.005018,0.15866478405613646,0.6697631155014203,-0.01965660179645671,-0.7251596192701757,-9.418,2.2188,1.2344,-0.1445,-0.002,0.1113,4.1875,-36.5625,-10.9375,-0.0117,-0.1133,0.1016
0.005086,0.15963795635423328,0.669815121563184,-0.02017995087539099,-0.7248835736854629,-9.4102,2.1797,1.3086,-0.1445,-0.0059,0.0996,4.1875,-36.5625,-10.9375,-0.0117,-0.1133,0.1016
0.005154,0.1612492343458729,0.6697316534660607,-0.020306301206426937,-0.724600476745496,-9.3711,2.2656,1.293,-0.1445,-0.0059,0.0996,4.1875,-36.5625,-10.9375,-0.0117,-0.1133,0.1016
0.005226,0.16237688678462725,0.6696721492620269,-0.020394715143617178,-0.7244011421409554,-9.3633,2.3164,1.2148,-0.1445,-0.0059,0.0996,4.1875,-36.5625,-10.9375,0.0781,-0.3047,0.2461
0.005308,0.16316612685483078,0.6696299686868349,-0.02045658972338404,-0.724261035829314,-9.375,2.3047,1.0625,-0.1445,-0.0059,0.0996,4.1875,-36.5625,-10.9375,0.0781,-0.3047,0.2461
0.005375,0.16371853957443555,0.6696001836360197,-0.02049989463561111,-0.7241626807521577,-9.3984,2.4023,1.0898,-0.1465,-0.0117,0.0234,4.1875,-36.5625,-10.9375,0.0781,-0.3047,0.2461
0.005445,0.16410520278287197,0.6695792072812373,-0.020530204611260164,-0.7240936944172639,-9.4023,2.4297,1.1094,-0.1465,-0.0117,0.0234,4.1875,-38.0,-10.9375,0.0781,-0.3047,0.2461
0.005511,0.1643758554776242,0.6695644616325361,-0.020551419978847744,-0.7240453362819101,-9.4414,2.3164,1.1562,-0.1465,-0.0117,0.0234,4.125,-36.875,-10.125,0.0781,-0.3047,0.2461
0.005581,0.16456530744812553,0.6695541091584831,-0.020566270002953253,-0.7240114522793543,-9.457,2.3438,1.1367,-0.1465,-0.0117,0.0234,4.5625,-38.3125,-11.375,0.0781,-0.3047,0.2461
0.005649,0.16469792194538713,0.6695468474424785,-0.020576664701831587,-0.7239877170618698,-9.4961,2.4414,1.0703,-0.1465,-0.0117,0.0234,5.3125,-38.0,-11.0,0.0781,-0.3047,0.2461
0.005715,0.16479075154187475,0.6695417568784412,-0.02058394086427615,-0.7239710942992754,-9.6211,2.582,1.0312,-0.1465,-0.0117,0.0234,3.4375,-37.625,-11.375,0.0781,-0.3047,0.2461
0.005781,0.16485573224925212,0.6695381898614167,-0.020589034136256804,-0.7239594543446453,-9.625,2.8711,0.8984,-0.0996,-0.0605,-0.0273,3.4375,-37.625,-11.375,0.0781,-0.3047,0.2461
0.005865,0.16697077206498362,0.6688137806723922,-0.018942523506304945,-0.7241892493415915,-9.6484,3.0156,0.832,-0.0996,-0.0605,-0.0273,3.4375,-37.625,-11.375,0.0781,-0.3047,0.2461
0.005933,0.16845053756098516,0.6683036023849034,-0.01778987175865927,-0.7243467621916913,-9.5586,2.9375,0.832,-0.1152,-0.0566,-0.0215,3.4375,-37.625,-11.375,0.0781,-0.3047,0.2461
0.006001,0.16948599598578637,0.6679449638823169,-0.016982972326048465,-0.7244553823665948,-9.5273,2.8242,0.8516,-0.1152,-0.0566,-0.0215,4.5625,-37.625,-11.8125,-0.0859,0.2773,-0.2891
0.006064,0.17087239022003634,0.6673400395695307,-0.015608280949819567,-0.7247180689161961,-9.5312,2.707,0.9258,-0.1152,-0.0566,-0.0215,4.5625,-37.625,-11.8125,-0.0859,0.2773,-0.2891
0.006131,0.17184244441254568,0.6669149018950105,-0.014645947627341732,-0.7249001201177905,-9.5391,2.6406,0.8125,-0.2246,-0.0059,-0.0215,4.5625,-37.625,-11.8125,-0.0859,0.2773,-0.2891
0.006198,0.17252127573111245,0.666616477052484,-0.01397229005763457,-0.7250266595462472,-9.5586,2.6211,0.7852,-0.2246,-0.0059,-0.0215,4.25,-37.25,-13.0625,-0.0859,0.2773,-0.2891
0.006266,0.1729963570021831,0.6664071734410858,-0.01350071729084582,-0.7251147980029566,-9.6211,2.543,0.793,-0.2246,-0.0059,-0.0215,4.5625,-36.5625,-11.4375,-0.0859,0.2773,-0.2891
0.006331,0.17332886517540874,0.666260461593394,-0.013170609644940151,-0.7251762798492124,-9.6602,2.3516,0.8984,-0.2246,-0.0059,-0.0215,4.5625,-36.5625,-11.4375,-0.0859,0.2773,-0.2891
0.006399,0.17356159751277964,0.6661576654157573,-0.012939530520974582,-0.7252192118432444,-9.5742,2.582,0.8984,-0.1934,0.041,0.0117,4.5625,-36.5625,-11.4375,-0.0859,0.2773,-0.2891
0.006458,0.173724499054253,0.6660856599663395,-0.012777772924847802,-0.7252492127087321,-9.6328,2.5625,0.9766,-0.1934,0.041,0.0117,5.0,-37.625,-12.25,-0.0859,0.2773,-0.2891
0.006522,0.17383852495896635,0.6660352324540004,-0.012664541264585173,-0.7252701881123987,-9.6797,2.4492,1.1016,-0.1934,0.041,0.0117,4.5625,-37.25,-11.875,-0.0859,0.2773,-0.2891
0.006586,0.17391834074294707,0.6659999215008644,-0.012585278259467831,-0.7252848585798509,-9.6758,2.707,1.4531,-0.1934,0.041,0.0117,4.5625,-37.25,-11.875,-0.0859,0.2773,-0.2891
0.006650,0.17397421077174535,0.6659751980451833,-0.012529793612542067,-0.7252951218966347,-9.6133,2.707,1.5508,-0.0605,-0.0117,0.0527,4.5625,-37.25,-11.875,-0.0859,0.2773,-0.2891
0.006701,0.17401331938424827,0.6659578887490034,-0.012490954001934798,-0.7253023032901296,-9.4609,2.6016,1.5,-0.0605,-0.0117,0.0527,4.5625,-37.625,-11.375,-0.0859,0.2773,-0.2891
0.006757,0.1740406952778544,0.6659457708032185,-0.012463766035037745,-0.7253073288425619,-9.2031,2.5078,1.4141,-0.0605,-0.0117,0.0527,4.1875,-37.625,-11.375,-0.0859,0.2773,-0.2891
0.006810,0.17405985838241886,0.6659372875162715,-0.012444734295913295,-0.7253108460402803,-9.0703,2.2109,1.043,-0.0605,-0.0117,0.0527,4.1875,-37.625,-11.375,-0.0859,0.2773,-0.2891
0.006880,0.17407327257704003,0.6659313488461687,-0.012431411967519655,-0.7253133077468905,-9.1094,2.4219,0.7656,-0.1602,0.0117,0.0527,4.1875,-37.625,-11.375,-0.0859,0.2773,-0.2891
0.006936,0.17408266254596583,0.6659271915863404,-0.012422086261209652,-0.7253150307830082,-9.1562,2.6133,0.7656,-0.1602,0.0117,0.0527,4.1875,-37.9375,-11.75,-0.0859,0.2773,-0.2891
0.006982,0.1740892355557687,0.6659242814041092,-0.012415558213909323,-0.7253162368334696,-9.2734,2.5938,0.8516,-0.1602,0.0117,0.0527,4.25,-35.4375,-12.6875,-0.0859,0.2773,-0.2891
0.007030,0.17409383668896863,0.6659222442225591,-0.01241098854408437,-0.7253170810341252,-9.4609,2.4492,1.1094,-0.1602,0.0117,0.0527,4.25,-35.4375,-12.6875,-0.0859,0.2773,-0.2891
0.007082,0.17409705750272766,0.6659208181656483,-0.012407789749655139,-0.7253176719589934,-9.4609,2.4492,1.1094,-0.1602,0.0117,0.0527,5.0,-37.25,-12.25,-0.0859,0.2773,-0.2891
0.007133,0.17409931208774287,0.6659198199088361,-0.012405550575741124,-0.7253180855997393,-9.4219,2.2109,1.2734,-0.1602,0.0117,0.0527,3.9375,-37.9375,-13.5,-0.0859,0.2773,-0.2891
0.007187,0.1741008903085224,0.665919121119098,-0.012403983141567399,-0.7253183751456815,-9.3555,2.3359,1.3203,-0.1602,0.0117,0.0527,4.1875,-37.25,-11.75,-0.0859,0.2773,-0.2891
0.007240,0.17410199507120136,0.6659186319602399,-0.012402885928959446,-0.725318577827056,-9.4141,2.1914,1.3008,-0.1602,0.0117,0.0527,4.1875,-37.25,-11.75,-0.0859,0.2773,-0.2891
0.007294,0.17410276841089006,0.6659182895452695,-0.012402117874061952,-0.7253187197039688,-9.3633,2.4414,1.2344,-0.1875,0.0078,0.0293,4.1875,-37.25,-11.75,-0.0859,0.2773,-0.2891
0.007348,0.1741033097528004,0.6659180498523765,-0.012401580231387514,-0.7253188190180182,-9.4961,2.3047,1.2344,-0.1602,0.0078,0.0195,4.1875,-37.25,-11.75,-0.0859,0.2773,-0.2891
0.007445,0.17410368869505627,0.6659178820657718,-0.012401203878545103,-0.7253188885381204,-9.4961,2.3047,1.2344,-0.1602,0.0078,0.0195,4.1875,-37.25,-11.75,-0.0703,-0.2891,0.0312
0.007553,0.1741039539566926,0.6659177646140971,-0.012400940429477194,-0.7253189372024381,-9.5,2.4219,1.1562,-0.1602,0.0078,0.0195,4.1875,-37.25,-11.75,-0.0703,-0.2891,0.0312
0.007612,0.18017424979769914,0.6651748250607364,-0.008021169468532048,-0.7245794315709025,-9.4727,2.6133,1.2031,-0.1602,0.0078,0.0195,4.1875,-37.25,-11.75,-0.0703,-0.2891,0.0312
0.007660,0.18447953411663268,0.664639611904794,-0.00483501674827009,-0.7240152694468528,-9.4883,2.793,1.2812,-0.1602,0.0078,0.0195,4.1875,-37.25,-11.75,-0.0703,-0.2891,0.0312
0.007717,0.18749008878329473,0.6642533697644226,-0.0026045730546783706,-0.723607727683891,-9.457,2.6992,1.5508,-0.1602,0.0078,0.0195,4.625,-36.1875,-12.625,-0.0703,-0.2891,0.0312
0.007766,0.18959590740525795,0.6639773231118578,-0.0010432167937806935,-0.7233162641522101,-9.4531,2.4961,1.6172,-0.1602,0.0078,0.0195,4.25,-35.8125,-13.875,-0.0273,-0.082,0.4062
0.007842,0.1910692029400782,0.6637813096386829,4.974878273626909e-05,-0.7231092104151743,-9.5898,2.3047,1.8164,-0.1328,0.0586,0.0332,4.25,-35.8125,-13.875,-0.0273,-0.082,0.4062
0.007910,0.1921001270401881,0.6636427378059881,0.0008148312951057373,-0.7229627886679068,-9.5781,2.0273,1.7969,-0.1328,0.0586,0.0332,4.25,-36.875,-13.875,-0.0273,-0.082,0.4062
0.007958,0.19282158648409944,0.6635450699114662,0.0013503923944463857,-0.7228595661830336,-9.5234,2.1445,1.5898,-0.1328,0.0586,0.0332,4.25,-36.875,-13.875,-0.1562,-0.5508,0.5938
0.008015,0.19482595594972243,0.663624428612305,0.002805286849130875,-0.7222448303746885,-9.5039,2.3438,1.3203,-0.1328,0.0586,0.0332,4.25,-36.875,-13.875,-0.1562,-0.5508,0.5938
0.008064,0.19646741829455336,0.6636745635597612,0.00394368572219125,-0.7217486228427167,-9.4492,2.5156,1.1875,-0.1328,0.0586,0.0332,4.25,-36.875,-13.875,-0.1562,-0.5508,0.5938
0.008112,0.1978016838767955,0.6637272643635872,0.004800689004774253,-0.7213304137363213,-9.1523,2.5352,1.082,-0.1328,0.0586,0.0332,4.25,-36.875,-13.875,-0.1562,-0.5508,0.5938
0.008161,0.19873537261180493,0.6637630923985535,0.005400596271730517,-0.7210365055961216,-9.0742,2.9766,1.1172,0.0527,0.0332,0.0723,4.25,-36.875,-13.875,-0.1562,-0.5508,0.5938
0.008210,0.1993888119941254,0.6637876514631571,0.005820535651387068,-0.7208301996873665,-9.1289,3.1562,1.3984,0.127,0.0293,0.084,4.25,-36.875,-13.875,-0.1562,-0.5508,0.5938
0.008258,0.19984615197930972,0.6638045878073853,0.006114496837768497,-0.7206855053859144,-9.2539,2.7383,1.7422,0.127,0.0293,0.084,3.9375,-37.9375,-13.0625,-0.1562,-0.5508,0.5938
0.008307,0.2001662586192975,0.6638163183558898,0.006320272578672968,-0.7205840815264487,-9.2617,2.4297,1.9141,0.127,0.0293,0.084,4.25,-36.875,-13.5,-0.1562,-0.5508,0.5938
0.008355,0.20039031918198597,0.6638244685857188,0.006464317844359114,-0.7205130168705053,-9.5508,2.2773,1.8359,0.127,0.0293,0.084,4.25,-36.875,-13.5,-0.1562,-0.5508,0.5938
0.008405,0.2005471555810542,0.6638301438123203,0.006565151214808789,-0.7204632380239739,-9.4141,2.6406,1.1875,-0.1895,0.0801,0.0566,4.25,-36.875,-13.5,-0.1562,-0.5508,0.5938
0.008454,0.20065693876258411,0.6638341018254346,0.006635735810911404,-0.7204283761695502,-9.4141,2.6406,1.1875,-0.1895,0.0801,0.0566,4.25,-36.875,-13.5,-0.0117,-0.0156,0.0156
0.008502,0.2007337863131179,0.663836865274099,0.006685145923222994,-0.7204039645639398,-9.4648,2.457,1.1562,-0.1895,0.0801,0.0566,4.25,-36.875,-13.5,-0.0117,-0.0156,0.0156
0.008551,0.20237306441195516,0.664183882429223,0.007139581472327205,-0.7196206914049642,-9.5469,2.4688,1.2227,-0.1895,0.0801,0.0566,4.25,-36.875,-13.5,-0.0117,-0.0156,0.0156
0.008599,0.20364331628687574,0.6644058014432989,0.007637788462984452,-0.7190521503532034,-9.6328,2.5742,1.2227,-0.1895,0.0801,0.0566,4.25,-36.875,-13.5,-0.0117,-0.0156,0.0156
0.008654,0.20453223017648464,0.6645602629495397,0.007986526457512967,-0.718653212003269,-9.4648,2.7656,1.0508,-0.1895,0.0801,0.0566,3.875,-36.875,-11.75,-0.0508,0.1328,-0.1211
0.008710,0.20515434206622274,0.6646679540401887,0.008230639970358002,-0.7183734845949445,-9.4141,2.6875,1.0898,-0.1895,0.0801,0.0566,4.625,-35.8125,-13.875,-0.0508,0.1328,-0.1211
0.008759,0.20591779457699577,0.6647067773849186,0.008941437346444212,-0.7181105852675351,-9.4727,2.6016,1.1172,-0.1895,0.0801,0.0566,4.625,-35.8125,-13.875,-0.0508,0.1328,-0.1211
0.008806,0.2065993137932449,0.6646946340511656,0.00967885892542281,-0.717916490055528,-9.4727,2.6016,1.1172,-0.1895,0.0801,0.0566,4.625,-35.8125,-13.875,-0.0508,0.1328,-0.1211
0.008872,0.20707624110349332,0.6646857201439715,0.010195039833981435,-0.717780178724602,-9.4414,2.7266,0.9961,-0.1895,0.0801,0.0566,4.625,-35.8125,-13.875,-0.0508,0.1328,-0.1211
0.008926,0.2074100216816583,0.6646792778018819,0.0105563575299789,-0.7176845434328943,-9.4141,2.668,0.8398,-0.1895,0.0801,0.0566,4.3125,-36.1875,-15.1875,-0.0508,0.1328,-0.1211
0.008975,0.20764363328789232,0.6646746689132653,0.010809274220470665,-0.7176174925758646,-9.4219,2.6797,0.8398,-0.0391,-0.0039,0.0117,3.9375,-36.5625,-13.5,-0.0508,0.1328,-0.1211
0.009022,0.20780714353369575,0.6646713940778689,0.010986312215990376,-0.7175705052012946,-9.4219,2.6797,0.8398,-0.0391,-0.0039,0.0117,3.9375,-36.5625,-13.5,-0.0039,0.0703,-0.3555
0.009070,0.20792159137392524,0.6646690778851648,0.011110236386835738,-0.7175375888350712,-9.5273,2.5742,0.9453,-0.0391,-0.0039,0.0117,3.9375,-36.5625,-13.5,-0.0039,0.0703,-0.3555
0.009120,0.20881382626487116,0.6644942567680718,0.011647093646393035,-0.717431887981336,-9.6172,2.5547,1.1289,-0.0391,-0.0039,0.0117,3.9375,-36.5625,-13.5,-0.0039,0.0703,-0.3555
0.009172,0.20956196474188324,0.6643532279437131,0.011903095417259008,-0.7173401478892549,-9.6562,2.5078,1.2227,-0.0391,-0.0039,0.0117,3.9375,-36.5625,-13.5,-0.0039,0.0703,-0.3555
0.009224,0.2102048535030271,0.6642219304424568,0.011932250700983986,-0.7172731474663441,-9.6953,2.4492,1.2617,-0.0391,-0.0039,0.0117,3.9375,-36.5625,-13.5,-0.0039,0.0703,-0.3555
0.009273,0.21065482416637485,0.6641298493008173,0.011952656443144591,-0.7172260608253576,-9.6289,2.4414,1.1758,0.0625,-0.0566,0.1348,3.9375,-36.5625,-13.5,-0.0039,0.0703,-0.3555
0.009323,0.210969778952934,0.6640653076724266,0.011966939038582338,-0.7171930088090113,-9.6289,2.4688,1.0898,0.0762,-0.0605,0.1328,3.9375,-36.5625,-13.5,-0.0039,0.0703,-0.3555
0.009382,0.21119023561736688,0.6640200868821607,0.011976936175998517,-0.7171698275839027,-9.6484,2.4883,1.0039,0.0762,-0.0605,0.1328,3.125,-35.8125,-13.0,-0.0039,0.0703,-0.3555
0.009430,0.21134454984948073,0.6639884118597092,0.011983933852584332,-0.7171535787363528,-9.5742,2.6016,0.8984,0.0762,-0.0605,0.1328,3.125,-35.8125,-13.0,-0.2188,-0.1406,-0.3008
0.009479,0.21205352790405269,0.6637592222713051,0.010788872904591401,-0.7171754292881805,-9.5352,2.582,0.9062,0.0762,-0.0605,0.1328,3.125,-35.8125,-13.0,-0.2188,-0.1406,-0.3008
0.009528,0.2127018479889123,0.6635751152478918,0.009832413432914494,-0.71716756335736,-9.5234,2.5273,0.957,0.0762,-0.0605,0.1328,3.125,-35.8125,-13.0,-0.2188,-0.1406,-0.3008
0.009574,0.2133321454278528,0.6634352297715085,0.009042725510658264,-0.7171201578121439,-9.5039,2.3633,1.1289,0.0762,-0.0605,0.1328,3.125,-35.8125,-13.0,-0.2188,-0.1406,-0.3008
